,paper_id,fig_id,label,url
1243,c8ta09899a,f8,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta09899a/c8ta09899a-f8_hi-res.gif
1244,c8ta09939a,f7,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta09939a/c8ta09939a-f7_hi-res.gif
1245,c8ta10051a,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta10051a/c8ta10051a-f1_hi-res.gif
1246,c8ta11132d,f5,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11132d/c8ta11132d-f5_hi-res.gif
1247,c8ta12274a,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta12274a/c8ta12274a-f1_hi-res.gif
1248,c9ta00928k,f7,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00928k/c9ta00928k-f7_hi-res.gif
1249,c9ta01999e,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta01999e/c9ta01999e-f1_hi-res.gif
1250,c9ta03575c,f5,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta03575c/c9ta03575c-f5_hi-res.gif
1251,c9ta04856a,f2,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04856a/c9ta04856a-f2_hi-res.gif
1252,c9ta06088j,f7,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta06088j/c9ta06088j-f7_hi-res.gif
1253,c9ta07834g,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta07834g/c9ta07834g-f1_hi-res.gif
1254,c9ta08991h,f17,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta08991h/c9ta08991h-f17_hi-res.gif
1255,c9ta11369j,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta11369j/c9ta11369j-f1_hi-res.gif
1256,c5ta00697j,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00697j/c5ta00697j-f1_hi-res.gif
1257,c5ta02040a,f10,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02040a/c5ta02040a-f10_hi-res.gif
1258,c5ta02058a,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02058a/c5ta02058a-f2_hi-res.gif
1259,c5ta02240a,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02240a/c5ta02240a-f1_hi-res.gif
1260,c5ta02443a,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02443a/c5ta02443a-f1_hi-res.gif
1261,c5ta02728d,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02728d/c5ta02728d-f1_hi-res.gif
1262,c5ta02901e,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02901e/c5ta02901e-f1_hi-res.gif
1263,c5ta02988k,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02988k/c5ta02988k-f1_hi-res.gif
1264,c5ta05660h,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05660h/c5ta05660h-f1_hi-res.gif
1265,c5ta05818j,f4,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05818j/c5ta05818j-f4_hi-res.gif
1266,c5ta08107f,f6,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta08107f/c5ta08107f-f6_hi-res.gif
1267,c5ta08214e,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta08214e/c5ta08214e-f1_hi-res.gif
1268,c6ta01385f,f14,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta01385f/c6ta01385f-f14_hi-res.gif
1269,c6ta04729g,f2,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta04729g/c6ta04729g-f2_hi-res.gif
1270,c6ta06271g,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06271g/c6ta06271g-f1_hi-res.gif
1271,c6ta06733f,f5,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta06733f/c6ta06733f-f5_hi-res.gif
1272,c6ta06863d,f4,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06863d/c6ta06863d-f4_hi-res.gif
1273,c6ta06987h,f4,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06987h/c6ta06987h-f4_hi-res.gif
1274,c6ta07991a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta07991a/c6ta07991a-f1_hi-res.gif
1275,c6ta09020f,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta09020f/c6ta09020f-f1_hi-res.gif
1276,c6ta10902k,f8,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10902k/c6ta10902k-f8_hi-res.gif
1277,c6ta10948a,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10948a/c6ta10948a-f3_hi-res.gif
1278,c7ta00481h,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00481h/c7ta00481h-f1_hi-res.gif
1279,c7ta00482f,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00482f/c7ta00482f-f1_hi-res.gif
1280,c7ta02196h,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta02196h/c7ta02196h-f1_hi-res.gif
1281,c7ta04001f,f10,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta04001f/c7ta04001f-f10_hi-res.gif
1282,c7ta04720g,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta04720g/c7ta04720g-f1_hi-res.gif
1283,c7ta05283a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta05283a/c7ta05283a-f1_hi-res.gif
1284,c7ta05457b,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta05457b/c7ta05457b-f1_hi-res.gif
1285,c7ta07054c,f21,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta07054c/c7ta07054c-f21_hi-res.gif
1286,c7ta07576f,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta07576f/c7ta07576f-f3_hi-res.gif
1287,c7ta08152a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta08152a/c7ta08152a-f1_hi-res.gif
1288,c7ta08441b,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta08441b/c7ta08441b-f1_hi-res.gif
1289,c7ta08768c,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta08768c/c7ta08768c-f1_hi-res.gif
1290,c7ta10404a,f7,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta10404a/c7ta10404a-f7_hi-res.gif
1291,c7ta11274b,f77,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta11274b/c7ta11274b-f77_hi-res.gif
1292,c8ta01232f,f6,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta01232f/c8ta01232f-f6_hi-res.gif
1293,c8ta01940a,f4,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta01940a/c8ta01940a-f4_hi-res.gif
1294,c8ta02281j,f14,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02281j/c8ta02281j-f14_hi-res.gif
1295,c8ta04220a,f5,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta04220a/c8ta04220a-f5_hi-res.gif
1296,c8ta06072j,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta06072j/c8ta06072j-f1_hi-res.gif
1297,c8ta08263d,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta08263d/c8ta08263d-f1_hi-res.gif
1298,c8ta08932a,f5,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta08932a/c8ta08932a-f5_hi-res.gif
1299,c8ta09815h,f28,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta09815h/c8ta09815h-f28_hi-res.gif
1300,c8ta10982f,f6,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta10982f/c8ta10982f-f6_hi-res.gif
1301,c8ta10989c,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta10989c/c8ta10989c-f1_hi-res.gif
1302,c9ta00993k,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00993k/c9ta00993k-f1_hi-res.gif
1303,c9ta06920h,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta06920h/c9ta06920h-f1_hi-res.gif
1304,c9ta09201c,f10,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta09201c/c9ta09201c-f10_hi-res.gif
1305,c5ta00985e,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00985e/c5ta00985e-f2_hi-res.gif
1306,c5ta01972a,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta01972a/c5ta01972a-f1_hi-res.gif
1307,c5ta02507a,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02507a/c5ta02507a-f2_hi-res.gif
1308,c5ta02507a,f21,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02507a/c5ta02507a-f21_hi-res.gif
1309,c5ta03696h,f8,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta03696h/c5ta03696h-f8_hi-res.gif
1310,c5ta03807c,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta03807c/c5ta03807c-f1_hi-res.gif
1311,c5ta05943g,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05943g/c5ta05943g-f1_hi-res.gif
1312,c5ta09436d,f6,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta09436d/c5ta09436d-f6_hi-res.gif
1313,c5ta09891b,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta09891b/c5ta09891b-f1_hi-res.gif
1314,c6ta01676f,f2,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta01676f/c6ta01676f-f2_hi-res.gif
1315,c6ta02907h,f10,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta02907h/c6ta02907h-f10_hi-res.gif
1316,c6ta04022e,f6,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta04022e/c6ta04022e-f6_hi-res.gif
1317,c6ta05511g,f5,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta05511g/c6ta05511g-f5_hi-res.gif
1318,c6ta10094e,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10094e/c6ta10094e-f1_hi-res.gif
1319,c6ta10248d,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10248d/c6ta10248d-f1_hi-res.gif
1320,c6ta10340e,f7,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10340e/c6ta10340e-f7_hi-res.gif
1321,c6ta10476b,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10476b/c6ta10476b-f1_hi-res.gif
1322,c6ta10511d,f9,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10511d/c6ta10511d-f9_hi-res.gif
1323,c9ta08620j,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta08620j/c9ta08620j-f1_hi-res.gif
1324,c7ta02562a,f7,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta02562a/c7ta02562a-f7_hi-res.gif
1325,c7ta05759h,f4,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta05759h/c7ta05759h-f4_hi-res.gif
1326,c7ta10850h,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta10850h/c7ta10850h-f1_hi-res.gif
1327,c8ta02059k,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02059k/c8ta02059k-f1_hi-res.gif
1328,c9ta02935d,f15,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta02935d/c9ta02935d-f15_hi-res.gif
1329,c5ta00302d,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00302d/c5ta00302d-f1_hi-res.gif
1330,c5ta02007g,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02007g/c5ta02007g-f1_hi-res.gif
1331,c5ta07246h,f2,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta07246h/c5ta07246h-f2_hi-res.gif
1332,c6ta08364a,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta08364a/c6ta08364a-f1_hi-res.gif
1333,c7ta01297g,f13,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta01297g/c7ta01297g-f13_hi-res.gif
1334,c7ta02653f,f16,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta02653f/c7ta02653f-f16_hi-res.gif
1335,c7ta03874g,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta03874g/c7ta03874g-f1_hi-res.gif
1336,c7ta04544a,f7,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta04544a/c7ta04544a-f7_hi-res.gif
1337,c7ta06500k,f2,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta06500k/c7ta06500k-f2_hi-res.gif
1338,c7ta08533h,f3,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta08533h/c7ta08533h-f3_hi-res.gif
1339,c8ta09528k,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta09528k/c8ta09528k-f1_hi-res.gif
1340,c9ta02413a,f11,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta02413a/c9ta02413a-f11_hi-res.gif
1341,c9ta04031e,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04031e/c9ta04031e-f1_hi-res.gif
1342,c9ta06401j,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta06401j/c9ta06401j-f1_hi-res.gif
1343,c9ta08620j,f8,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta08620j/c9ta08620j-f8_hi-res.gif
1344,c5ta00166h,f6,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta00166h/c5ta00166h-f6_hi-res.gif
1345,c5ta01228g,f24,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta01228g/c5ta01228g-f24_hi-res.gif
1346,c5ta05751e,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05751e/c5ta05751e-f1_hi-res.gif
1347,c4ta05271d,f11,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05271d/c4ta05271d-f11_hi-res.gif
1348,c5ta06129f,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta06129f/c5ta06129f-f1_hi-res.gif
1349,c5ta06454f,f2,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta06454f/c5ta06454f-f2_hi-res.gif
1350,c5ta09763k,f6,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta09763k/c5ta09763k-f6_hi-res.gif
1351,c5ta10421a,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta10421a/c5ta10421a-f1_hi-res.gif
1352,c6ta10305g,f12,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10305g/c6ta10305g-f12_hi-res.gif
1353,c6ta10985c,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10985c/c6ta10985c-f3_hi-res.gif
1354,c7ta01258f,f11,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta01258f/c7ta01258f-f11_hi-res.gif
1355,c8ta03879a,f9,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta03879a/c8ta03879a-f9_hi-res.gif
1356,c7ta04169a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta04169a/c7ta04169a-f1_hi-res.gif
1357,c7ta04814a,f5,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta04814a/c7ta04814a-f5_hi-res.gif
1358,c7ta05680j,f2,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta05680j/c7ta05680j-f2_hi-res.gif
1359,c7ta07842k,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta07842k/c7ta07842k-f1_hi-res.gif
1360,c8ta08391f,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta08391f/c8ta08391f-f1_hi-res.gif
1361,c4ta05559d,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05559d/c4ta05559d-f1_hi-res.gif
1362,c6ta07314j,f2,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta07314j/c6ta07314j-f2_hi-res.gif
1363,c6ta07820f,f2,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta07820f/c6ta07820f-f2_hi-res.gif
1364,c6ta11052e,f11,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta11052e/c6ta11052e-f11_hi-res.gif
1365,c7ta00891k,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta00891k/c7ta00891k-f1_hi-res.gif
1366,c7ta02742g,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta02742g/c7ta02742g-f1_hi-res.gif
1367,c7ta03694a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta03694a/c7ta03694a-f1_hi-res.gif
1368,c7ta04496h,f3,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta04496h/c7ta04496h-f3_hi-res.gif
1369,c7ta05358d,f5,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta05358d/c7ta05358d-f5_hi-res.gif
1370,c7ta06500k,f37,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta06500k/c7ta06500k-f37_hi-res.gif
1371,c7ta07054c,f17,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta07054c/c7ta07054c-f17_hi-res.gif
1372,c7ta07147g,f11,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta07147g/c7ta07147g-f11_hi-res.gif
1373,c7ta08268a,f4,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta08268a/c7ta08268a-f4_hi-res.gif
1374,c7ta08955d,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta08955d/c7ta08955d-f1_hi-res.gif
1375,c8ta01458b,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta01458b/c8ta01458b-f1_hi-res.gif
1376,c8ta02627k,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02627k/c8ta02627k-f1_hi-res.gif
1377,c8ta02627k,f12,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta02627k/c8ta02627k-f12_hi-res.gif
1378,c8ta03343a,f8,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta03343a/c8ta03343a-f8_hi-res.gif
1379,c8ta03529f,f5,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta03529f/c8ta03529f-f5_hi-res.gif
1380,c8ta05402a,f7,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta05402a/c8ta05402a-f7_hi-res.gif
1381,c8ta06392c,f2,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta06392c/c8ta06392c-f2_hi-res.gif
1382,c8ta11154e,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11154e/c8ta11154e-f1_hi-res.gif
1383,c8ta11435h,f6,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11435h/c8ta11435h-f6_hi-res.gif
1384,c8ta11704g,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11704g/c8ta11704g-f1_hi-res.gif
1385,c8ta12149d,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta12149d/c8ta12149d-f1_hi-res.gif
1386,c9ta00120d,f6,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00120d/c9ta00120d-f6_hi-res.gif
1387,c9ta00581a,f13,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00581a/c9ta00581a-f13_hi-res.gif
1388,c9ta01976f,f10,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta01976f/c9ta01976f-f10_hi-res.gif
1389,c9ta02107h,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta02107h/c9ta02107h-f1_hi-res.gif
1390,c9ta03784e,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta03784e/c9ta03784e-f1_hi-res.gif
1391,c9ta04650j,f4,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04650j/c9ta04650j-f4_hi-res.gif
1392,c9ta04863d,f15,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta04863d/c9ta04863d-f15_hi-res.gif
1393,c9ta05782j,f11,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05782j/c9ta05782j-f11_hi-res.gif
1394,c9ta05846j,f1,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05846j/c9ta05846j-f1_hi-res.gif
1395,c9ta06088j,f11,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta06088j/c9ta06088j-f11_hi-res.gif
1396,c9ta06209b,f9,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta06209b/c9ta06209b-f9_hi-res.gif
1397,c4ta04667f,f4,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta04667f/c4ta04667f-f4_hi-res.gif
1398,c5ta02241j,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02241j/c5ta02241j-f1_hi-res.gif
1399,c5ta05984d,f8,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05984d/c5ta05984d-f8_hi-res.gif
1400,c5ta06082f,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta06082f/c5ta06082f-f1_hi-res.gif
1401,c5ta06201b,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta06201b/c5ta06201b-f1_hi-res.gif
1402,c5ta09165a,f6,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta09165a/c5ta09165a-f6_hi-res.gif
1403,c5ta09171c,f3,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta09171c/c5ta09171c-f3_hi-res.gif
1404,c4ta05445h,f4,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta05445h/c4ta05445h-f4_hi-res.gif
1405,c6ta00739b,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta00739b/c6ta00739b-f1_hi-res.gif
1406,c6ta02265k,f3,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta02265k/c6ta02265k-f3_hi-res.gif
1407,c6ta02582j,f13,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta02582j/c6ta02582j-f13_hi-res.gif
1408,c6ta05384j,f2,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta05384j/c6ta05384j-f2_hi-res.gif
1409,c6ta05441b,f21,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta05441b/c6ta05441b-f21_hi-res.gif
1410,c6ta06285g,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06285g/c6ta06285g-f1_hi-res.gif
1411,c6ta06463a,f6,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06463a/c6ta06463a-f6_hi-res.gif
1412,c6ta06782d,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta06782d/c6ta06782d-f1_hi-res.gif
1413,c6ta08117g,f6,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta08117g/c6ta08117g-f6_hi-res.gif
1414,c7ta01847a,f8,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta01847a/c7ta01847a-f8_hi-res.gif
1415,c7ta01873h,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta01873h/c7ta01873h-f1_hi-res.gif
1416,c7ta02031g,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta02031g/c7ta02031g-f1_hi-res.gif
1417,c7ta06850f,f4,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta06850f/c7ta06850f-f4_hi-res.gif
1418,c7ta07203a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta07203a/c7ta07203a-f1_hi-res.gif
1419,c7ta07654a,f2,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta07654a/c7ta07654a-f2_hi-res.gif
1420,c4ta06422d,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06422d/c4ta06422d-f1_hi-res.gif
1421,c7ta11274b,f16,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta11274b/c7ta11274b-f16_hi-res.gif
1422,c4ta06516f,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06516f/c4ta06516f-f1_hi-res.gif
1423,c8ta04568b,f5,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta04568b/c8ta04568b-f5_hi-res.gif
1424,c8ta06195e,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta06195e/c8ta06195e-f1_hi-res.gif
1425,c8ta06745g,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta06745g/c8ta06745g-f1_hi-res.gif
1426,c8ta09072f,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c8ta09072f/c8ta09072f-f1_hi-res.gif
1427,c8ta09620a,f8,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta09620a/c8ta09620a-f8_hi-res.gif
1428,c8ta11382c,f10,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11382c/c8ta11382c-f10_hi-res.gif
1429,c8ta11483h,f5,Not target,https://pubs.rsc.org/image/article/2019/ta/c8ta11483h/c8ta11483h-f5_hi-res.gif
1430,c9ta00994a,f4,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta00994a/c9ta00994a-f4_hi-res.gif
1431,c9ta05440e,f10,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta05440e/c9ta05440e-f10_hi-res.gif
1432,c9ta08620j,f17,Not target,https://pubs.rsc.org/image/article/2019/ta/c9ta08620j/c9ta08620j-f17_hi-res.gif
1433,c5ta01866h,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta01866h/c5ta01866h-f1_hi-res.gif
1434,c5ta02295a,f4,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta02295a/c5ta02295a-f4_hi-res.gif
1435,c5ta04913j,f6,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta04913j/c5ta04913j-f6_hi-res.gif
1436,c5ta05657h,f7,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta05657h/c5ta05657h-f7_hi-res.gif
1437,c5ta06592e,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c5ta06592e/c5ta06592e-f1_hi-res.gif
1438,c5ta08656f,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta08656f/c5ta08656f-f1_hi-res.gif
1439,c5ta09423b,f4,Not target,https://pubs.rsc.org/image/article/2016/ta/c5ta09423b/c5ta09423b-f4_hi-res.gif
1440,c6ta01625a,f2,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta01625a/c6ta01625a-f2_hi-res.gif
1441,c6ta07112k,f3,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta07112k/c6ta07112k-f3_hi-res.gif
1442,c6ta07697a,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta07697a/c6ta07697a-f1_hi-res.gif
1443,c6ta07865f,f1,Not target,https://pubs.rsc.org/image/article/2016/ta/c6ta07865f/c6ta07865f-f1_hi-res.gif
1444,c6ta09038a,f2,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta09038a/c6ta09038a-f2_hi-res.gif
1445,c6ta10935g,f10,Not target,https://pubs.rsc.org/image/article/2017/ta/c6ta10935g/c6ta10935g-f10_hi-res.gif
1446,c7ta02105d,f21,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta02105d/c7ta02105d-f21_hi-res.gif
1447,c7ta02874a,f1,Not target,https://pubs.rsc.org/image/article/2017/ta/c7ta02874a/c7ta02874a-f1_hi-res.gif
1448,c4ta06222a,f1,Not target,https://pubs.rsc.org/image/article/2015/ta/c4ta06222a/c4ta06222a-f1_hi-res.gif
1449,c7ta11074j,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta11074j/c7ta11074j-f1_hi-res.gif
1450,c7ta11100b,f1,Not target,https://pubs.rsc.org/image/article/2018/ta/c7ta11100b/c7ta11100b-f1_hi-res.gif
